,LR,Layer1,Layer2,Layer3,Layer4,Fitness,Generation
111,0.001,40.0,2.0,10.0,10.0,249.8113095182978,0.0
112,0.001,40.0,2.0,10.0,20.0,274.74749378058567,0.0
113,0.001,40.0,2.0,20.0,0.0,194.55794873257716,0.0
114,0.001,40.0,2.0,20.0,2.0,257.34026853811133,0.0
115,0.001,40.0,2.0,20.0,10.0,193.5378311688459,0.0
116,0.001,40.0,2.0,20.0,20.0,225.27645555280085,0.0
117,0.001,40.0,10.0,0.0,0.0,165.0098263844391,0.0
118,0.001,40.0,10.0,2.0,0.0,214.2088719041039,0.0
119,0.001,40.0,10.0,2.0,2.0,215.98516759221584,0.0
120,0.001,40.0,10.0,2.0,10.0,223.29796737024708,0.0
121,0.001,40.0,10.0,2.0,20.0,286.2205920718409,0.0
122,0.001,40.0,10.0,10.0,0.0,176.59856946225918,0.0
123,0.001,40.0,10.0,10.0,2.0,191.12690544480614,0.0
124,0.001,40.0,10.0,10.0,10.0,261.2055137403856,0.0
125,0.001,40.0,10.0,10.0,20.0,216.5170806456123,0.0
126,0.001,40.0,10.0,20.0,0.0,216.64396942800698,0.0
127,0.001,40.0,10.0,20.0,2.0,233.50222233658675,0.0
128,0.001,40.0,10.0,20.0,10.0,261.9099707010108,0.0
129,0.001,40.0,10.0,20.0,20.0,262.5464946373201,0.0
130,0.001,40.0,20.0,0.0,0.0,264.1176211178581,0.0
131,0.001,40.0,20.0,2.0,0.0,188.11749292373523,0.0
132,0.001,40.0,20.0,2.0,2.0,240.92284924041985,0.0
133,0.001,40.0,20.0,2.0,10.0,267.83400065844313,0.0
134,0.001,40.0,20.0,2.0,20.0,261.38893156681115,0.0
135,0.001,40.0,20.0,10.0,0.0,238.9450544303299,0.0
136,0.001,40.0,20.0,10.0,2.0,232.707639437726,0.0
137,0.001,40.0,20.0,10.0,10.0,200.42117374503047,0.0
138,0.001,40.0,20.0,10.0,20.0,239.52960306378037,0.0
